index	par_id	category	region	text	label	subgroup
6613	@@14014813	in-need	ca	Representatives of the Italian Club are asking members of the Italian community to contact them if they are in need of support . Though it 's early , no one has contacted them .	0	homelessness
6616	@@22226048	in-need	ng	""" We are in need of stationery as well as the establishment of a befitting Computer Based Test ( CBT ) centre for our external examinations ."	0	homelessness
6628	@@21999388	homeless	gh	Plans by a property firm owned by Harry Redknapp to demolish a building that houses vulnerable people in Bournemouth would result in 30 people being made homeless , according to opponents to the scheme . ( Guardian )	0	homelessness
6641	@@15721552	in-need	ng	"Political mercenaries were once again in hot demand and short supply . Two weeks from the Ondo State election , a 77-year old man left Lagos for Akure . He had made his reputation as rabble-rouser at election time since the days of late Chief Obafemi Awolowo . His "" services "" were once again needed and his pocket was stuffed with cash provided by a disciple of Obasanjo who believed in "" do-or-die "" politics ."	0	homelessness
6645	@@16164864	in-need	ph	"After the satisfying evening , Manny Osme ? a left us pondering on his quote , "" Money is pressure until it is used to help people in need . """	3	homelessness
6648	@@16804547	homeless	hk	On Monday night , Lau joined seven other lawmakers in another visit to homeless people in Sham Shui Po .	0	homelessness
6649	@@9133597	homeless	my	""" After having the opportunity to watch a fundraising concert by Seed , our homeless community was picked up in a massive raid in KL . They were herded onto a lorry and driven out of the city . They were told to get off at Rawang and some at Karak highway , "" she said in the post ."	1	homelessness
6657	@@1814645	in-need	tz	He added that liquid Nitrogen is produced in huge supplies in Tanzania and the ministry would make sure enough of it is supplied to RDTC and other hospitals in need .	0	homelessness
6664	@@4895844	in-need	lk	""" Relative calm has returned ... armed forces from both states have started to withdraw from the frontline , "" the UN Office for the Coordination of Humanitarian Affairs ( OCHA ) said in a statement , while warning the clashes had affected many people already struggling and in need of aid ."	0	homelessness
6674	@@3387267	homeless	in	Meanwhile , the Plant and Animal Lovers ( PAL ) also rescued around 50 to 60 injured and homeless birds this month .	0	homelessness
6680	@@20875380	in-need	hk	Stephens in need of HK lift	0	homelessness
6682	@@13654378	homeless	my	Some 194 villagers were made homeless in the latest fire believed to have started by a child playing with fire .	0	homelessness
6689	@@19932414	in-need	lk	"J- "" But you still bid a bigger value with the confidence that the government was in need of money ?"	0	homelessness
6690	@@10201275	homeless	my	Instead of restaurants and malls , they go into the nooks and crannies of the capital , approaching every homeless person they meet to offer them a new lease on life .	4	homelessness
6692	@@21138714	in-need	ca	The food bank is a community-based organization that provides emergency food to people in need .	0	homelessness
6695	@@20430636	in-need	gb	The fans are going crazy in anticipation of the new episode infact , there was actually a premiere screening of Season Three , episode one on Thursday night in Glasgow which I 'm still in need of serious therapy to help come to terms with the fact that I did n't know about it until it was too late .	0	homelessness
6707	@@2597884	homeless	us	""" I appreciate Mayor Nutter affording me the opportunity to lead the work of the Office of Health and Opportunity , "" said Kretsge . "" Over the last six years , staff in these departments has improved the health of Philadelphians and child safety and offered a life off the street for hundreds of formerly homeless individuals . I have worked closely with our departments on this work and I look forward to continuing these efforts in my new role . """	2	homelessness
6708	@@4548575	in-need	pk	I only wish they can one day wake up to relise that they were blessed to be born in such influential families to help people in need . They can use their influence to bring better changed in other peoples life .	4	homelessness
6710	@@1271852	homeless	gb	"He said : "" I think we 're going back to the days when the Big Issue started when there were vast numbers of homeless people . """	0	homelessness
6712	@@22004041	in-need	za	The result of this is that many organisations are closing down and this too affects the treatment for those in need .	0	homelessness
6715	@@9216656	homeless	in	"The establishment of a library is an ideal benchmark for serving the society , "" Bipin Rai from DUSIB said . He also assured government assistance in future for such initiatives . According to Amod Kanth , founder and general secretary , Prayas JAC Society , said the library will instill a sense of confidence in the homeless and will help in changing their perspective towards life ."	3	homelessness
6719	@@170591	in-need	in	Children as young as 5 years are sold to traffickers by their parents who are in need of money and brought to India . These children are trafficked to various parts of India like Delhi , Mumbai and Kolkata and are made to work in cloth factories , have to stitch bags and perform various hazardous and odd jobs , reported Madan Thakur for Republica .	0	homelessness
